9F4MGGX4+G3,Tram Hauptstraße/Rhinstraße,0,168
9F4MCGHJ+V7,Caffè Kamee,0,25
9F4MCGHJ+Q2,Mensa Oase,0,29
9F4MFF6C+9W,Bus Chris-Gueffroy-Allee,0,161
9F4M9JPM+HG,Tram Adlergestell/Vetschauer Allee,0,168
9F4M9JRM+CX,Tram Lübbenauer Weg,0,168
9F4MG74M+W6,Bhf S Messe Nord/ICC,1,167
9F4MCHRC+84,Tram Glienicker Straße,0,168
9F4MF8HG+WP,Edeka,0,105
9F4MC8P7+WG,Lichterfelde,0,68
9F4MCF8X+76,Bus U Rudow,0,161
9F4MCFFG+82,U Wutzkyallee,1,166
9F4MCFF7+R3,U Lipschitzallee,1,166
9F4MCFH3+JC,U Johannisthaler Chaussee,1,166
9F4MCCPX+X7,U Britz-Süd,1,166
9F4MFCQ5+P3,U Südstern,1,166
9F4MFCGQ+FP,U Karl-Marx-Straße,1,166
9F4MFCJP+F4,Neukölln,0,68
9F4MC7VW+3P,McPaper,0,84
9F4MC7PQ+5Q,Bus Köhlerstraße,0,161
9F4MC7PV+QC,Bus Johanneskirchplatz,0,161
9F4MC7QW+33,Bus Baseler Straße,0,161
9F4MC7RX+5R,Bus Drakestraße/Ringstraße,0,161
9F4MGGW5+7W,Tram Rhinstraße/Gärtnerstraße,0,168
9F4MHH8H+9J,Bus Rabensteiner Straße,0,161
9F4MGG75+R3,Bus Zentralfriedhof,0,161
9F4MGJQM+8C,U Hönow,1,166
9F4MGHMW+HV,U Cottbusser Platz,1,166
9F4MGFQM+XQ,Tram Simon-Bolivar-Straße,0,168
9F4MGHCQ+CJ,U Kaulsdorf-Nord,1,166
9F4MGHHR+C7,U Kienberg (Gärten der Welt),1,166
9F4MGGJ2+F2,Bus Reinhardsbrunner Straße,0,161
9F4MGF77+WG,U Samariterstraße,1,166
9F4MGCCC+7F,U Schillingstraße,1,166
9F4MGG5J+R6,Bus Alt-Friedrichsfelde/Gensinger Straße,0,161
9F4MGG7H+CX,Bus Gensinger Straße Nord,0,161
9F4MGC65+H4,Park Plaza Wallstreet,0,6
9F4MGC54+WW,Netto Marken-Discount,0,105
9F4MGC65+48,Lila Bäcker,0,74
9F4MH7JR+J8,U Borsigwerke,1,166
9F4MH7QM+VF,U Alt-Tegel,1,166
9F4MGJ85+FJ,Bus Hirtschulzstraße,0,161
9F4MGH9W+95,Bus Gülzower Straße,0,161
9F4MG4JV+W8,Staaken,0,68
9F4MGC65+VG,DERAG Livinghotel Großer Kurfürst,0,6
9F4MGC76+24,art’otel Berlin Mitte,0,6
9F4MGC65+R7,DERAG Livinghotel Berlin-Mitte,0,6
